,ags2,ags5,date,displayed_short_time_work_companies,displayed_short_time_work_people,employees_social_security_at_residence,employees_social_security_at_residenceemployees_social_security_at_work,realized_short_time_work_companies,realized_short_time_work_people,registerd_jobs,underemployment_without_short_time _work,unemployed,unemployment_benefit_entitled,unemployment_benefit_recipients,unemployment_rate
248,01,01056,2021-01-01,281.0,2181.0,,,,,1572.0,,10312.0,20983.0,,5.8
249,01,01056,2021-02-01,123.0,1146.0,,,,,1787.0,,10477.0,21177.0172114,,5.9
250,01,01056,2021-03-01,57.0,434.0,,,,,1887.0,,10115.0,21217.8476984,,5.7
251,01,01056,2021-04-01,20.0,230.0,,,,,2081.0,,9990.0,21299.1015028,,5.6
252,01,01057,2019-01-01,,,,,,,463.0,4250.0,3067.0,6987.0,1319.0,4.7
253,01,01057,2019-02-01,,,,,,,486.0,4252.0,2975.0,6988.0,1307.0,4.5
254,01,01057,2019-03-01,,,27382.0,45796.0,,,549.0,4096.0,2804.0,6912.0,1168.0,4.3
255,01,01057,2019-04-01,,,,,,,540.0,3927.0,2640.0,6861.0,1052.0,4.0
256,01,01057,2019-05-01,,,,,,,595.0,3838.0,2588.0,6754.0,1007.0,3.9
257,01,01057,2019-06-01,,,27954.0,46211.0,,,590.0,3781.0,2521.0,6638.0,999.0,3.8
258,01,01057,2019-07-01,,,,,,,604.0,3857.0,2666.0,6585.0,1105.0,4.0
259,01,01057,2019-08-01,,,,,,,607.0,3769.0,2620.0,6508.0,1048.0,3.9
260,01,01057,2019-09-01,,,28304.0,46979.0,,,597.0,3674.0,2503.0,6448.0,986.0,3.8
261,01,01057,2019-10-01,,,,,,,554.0,3659.0,2537.0,6445.0,1010.0,3.8
262,01,01057,2019-11-01,,,,,,,486.0,3697.0,2568.0,6437.0,1082.0,3.9
263,01,01057,2019-12-01,,,,,,,463.0,3743.0,2638.0,6457.0,1144.0,4.0
264,01,01057,2020-01-01,0.0,0.0,,,0.0,0.0,453.0,3984.0,2927.0,,1335.0,4.4
265,01,01057,2020-02-01,0.0,0.0,,,0.0,0.0,498.0,4008.0,2877.0,6411.0,1357.0,4.3
266,01,01057,2020-03-01,145.0,1437.0,27685.0,46554.0,427.0,1824.0,521.0,3908.0,2756.0,6585.0,1267.0,4.1
267,01,01057,2020-04-01,835.0,5199.0,,,761.0,3721.0,484.0,4101.0,3136.0,6854.0,1403.0,4.7
268,01,01057,2020-05-01,79.0,797.0,,,636.0,3349.0,469.0,4219.0,3301.0,6951.0,1473.0,4.9
269,01,01057,2020-06-01,9.0,23.0,27617.0,46377.0,416.0,2253.0,406.0,4249.0,3323.0,6930.0,1421.0,5.0
270,01,01057,2020-07-01,12.0,504.0,,,280.0,1644.0,454.0,4360.0,3462.0,6843.0,1525.0,5.2
271,01,01057,2020-08-01,5.0,20.0,,,250.0,1415.0,469.0,4263.0,3386.0,6764.0,1468.0,5.1
272,01,01057,2020-09-01,6.0,11.0,28277.0,47260.0,234.0,1154.0,487.0,4174.0,3269.0,6585.0,1398.0,4.9
273,01,01057,2020-10-01,7.0,55.0,,,231.0,1057.0,496.0,4121.0,3172.0,6412.0,1367.0,4.7
274,01,01057,2020-11-01,96.0,831.0,,,,,498.0,4045.0,3093.0,6418.0,1406.0,4.6
275,01,01057,2020-12-01,109.0,529.0,,,,,466.0,4099.0,3088.0,6427.0,1445.0,4.6
276,01,01057,2021-01-01,112.0,580.0,,,,,418.0,,3312.0,6497.0,,5.0
277,01,01057,2021-02-01,63.0,243.0,,,,,463.0,,3314.0,6566.8657014,,5.0
278,01,01057,2021-03-01,19.0,67.0,,,,,498.0,,3109.0,6599.4330841,,4.7
279,01,01057,2021-04-01,11.0,86.0,,,,,525.0,,2974.0,6579.5958337,,4.5
280,01,01058,2019-01-01,,,,,,,1733.0,8598.0,6136.0,14969.0,2504.0,4.3
281,01,01058,2019-02-01,,,,,,,1859.0,8685.0,5944.0,14917.0,2518.0,4.2
282,01,01058,2019-03-01,,,79448.0,99711.0,,,1897.0,8380.0,5610.0,14878.0,2302.0,4.0
283,01,01058,2019-04-01,,,,,,,1891.0,8242.0,5553.0,14817.0,2183.0,3.9
284,01,01058,2019-05-01,,,,,,,1977.0,8279.0,5659.0,14672.0,2043.0,4.0
285,01,01058,2019-06-01,,,79903.0,100055.0,,,2006.0,8148.0,5468.0,14587.0,2045.0,3.8
286,01,01058,2019-07-01,,,,,,,1969.0,8499.0,5788.0,14565.0,2243.0,4.1
287,01,01058,2019-08-01,,,,,,,2083.0,8389.0,5656.0,14384.0,2135.0,4.0
288,01,01058,2019-09-01,,,81375.0,102053.0,,,2000.0,8170.0,5445.0,14183.0,2080.0,3.8
289,01,01058,2019-10-01,,,,,,,1962.0,8052.0,5371.0,13968.0,2014.0,3.8
290,01,01058,2019-11-01,,,,,,,1821.0,7991.0,5250.0,13887.0,2057.0,3.7
291,01,01058,2019-12-01,,,,,,,1798.0,7984.0,5286.0,13764.0,2173.0,3.7
292,01,01058,2020-01-01,0.0,0.0,,,10.0,186.0,1810.0,8271.0,5785.0,,2461.0,4.1
293,01,01058,2020-02-01,6.0,144.0,,,13.0,230.0,2016.0,8290.0,5707.0,13656.0,2489.0,4.0
294,01,01058,2020-03-01,313.0,5215.0,80506.0,101325.0,895.0,5455.0,2154.0,8123.0,5462.0,13838.0,2364.0,3.8
295,01,01058,2020-04-01,1845.0,18443.0,,,1598.0,11603.0,2053.0,8494.0,6273.0,14195.0,2653.0,4.4
296,01,01058,2020-05-01,171.0,1243.0,,,1352.0,10107.0,1862.0,8708.0,6671.0,14378.0,2861.0,4.7
297,01,01058,2020-06-01,47.0,699.0,79932.0,100615.0,951.0,6789.0,1775.0,8694.0,6704.0,14381.0,2863.0,4.7
298,01,01058,2020-07-01,15.0,154.0,,,687.0,3830.0,1756.0,8864.0,6977.0,14301.0,3035.0,4.9
299,01,01058,2020-08-01,37.0,483.0,,,547.0,3014.0,1898.0,8763.0,6896.0,14144.0,3042.0,4.8
300,01,01058,2020-09-01,25.0,186.0,81395.0,102525.0,485.0,2998.0,1868.0,8677.0,6712.0,13820.0,2935.0,4.7
301,01,01058,2020-10-01,15.0,259.0,,,465.0,2999.0,1918.0,8673.0,6558.0,13527.0,2891.0,4.6
302,01,01058,2020-11-01,218.0,1797.0,,,,,1861.0,8598.0,6397.0,13465.0,2911.0,4.5
303,01,01058,2020-12-01,226.0,1763.0,,,,,1956.0,8659.0,6391.0,13410.0,2940.0,4.5
304,01,01058,2021-01-01,215.0,2005.0,,,,,1894.0,,6851.0,13522.0,,4.8
305,01,01058,2021-02-01,119.0,1390.0,,,,,1980.0,,6861.0,13581.311193,,4.8
306,01,01058,2021-03-01,33.0,246.0,,,,,2068.0,,6626.0,13535.7141367,,4.6
307,01,01058,2021-04-01,20.0,255.0,,,,,2090.0,,6509.0,13593.9123522,,4.5
308,01,01059,2019-01-01,,,,,,,1119.0,6419.0,4992.0,11674.0,2051.0,4.7
309,01,01059,2019-02-01,,,,,,,1156.0,6372.0,4911.0,11622.0,2051.0,4.6
310,01,01059,2019-03-01,,,55934.0,70096.0,,,1176.0,6133.0,4639.0,11562.0,1857.0,4.4
311,01,01059,2019-04-01,,,,,,,1175.0,6210.0,4546.0,11434.0,1660.0,4.3
312,01,01059,2019-05-01,,,,,,,1195.0,6116.0,4553.0,11324.0,1594.0,4.2
313,01,01059,2019-06-01,,,56524.0,70539.0,,,1256.0,5992.0,4505.0,11184.0,1590.0,4.2
314,01,01059,2019-07-01,,,,,,,1202.0,6141.0,4722.0,11077.0,1777.0,4.4
315,01,01059,2019-08-01,,,,,,,1241.0,6045.0,4596.0,10967.0,1717.0,4.3
316,01,01059,2019-09-01,,,57659.0,71962.0,,,1157.0,5960.0,4395.0,10767.0,1672.0,4.1
317,01,01059,2019-10-01,,,,,,,1127.0,5965.0,4424.0,10587.0,1666.0,4.1
318,01,01059,2019-11-01,,,,,,,1064.0,6093.0,4531.0,10446.0,1739.0,4.2
319,01,01059,2019-12-01,,,,,,,976.0,6186.0,4588.0,10471.0,1855.0,4.2
320,01,01059,2020-01-01,0.0,0.0,,,4.0,65.0,956.0,6799.0,5348.0,,2158.0,5.0
321,01,01059,2020-02-01,0.0,0.0,,,4.0,44.0,1068.0,6816.0,5324.0,10250.0,2166.0,4.9
322,01,01059,2020-03-01,251.0,4824.0,56681.0,71424.0,725.0,3917.0,1183.0,6740.0,5202.0,10338.0,2057.0,4.8
323,01,01059,2020-04-01,1430.0,17102.0,,,1291.0,12798.0,1088.0,7063.0,5740.0,10468.0,2317.0,5.3
324,01,01059,2020-05-01,143.0,1275.0,,,1080.0,6776.0,1018.0,7173.0,5937.0,10443.0,2408.0,5.6
325,01,01059,2020-06-01,29.0,141.0,56533.0,71128.0,732.0,4680.0,1035.0,7133.0,5816.0,10611.0,2281.0,5.5
326,01,01059,2020-07-01,11.0,27.0,,,493.0,2438.0,1094.0,7409.0,5975.0,10559.0,2403.0,5.6
327,01,01059,2020-08-01,18.0,191.0,,,429.0,1969.0,1137.0,7484.0,6031.0,10406.0,2292.0,5.7
328,01,01059,2020-09-01,14.0,280.0,57970.0,72855.0,379.0,1609.0,1126.0,7239.0,5758.0,10132.0,2241.0,5.4
329,01,01059,2020-10-01,18.0,94.0,,,350.0,1599.0,1126.0,7168.0,5727.0,9924.0,2240.0,5.4
330,01,01059,2020-11-01,196.0,1445.0,,,,,1020.0,7154.0,5694.0,9917.0,2325.0,5.4
331,01,01059,2020-12-01,186.0,8818.0,,,,,940.0,7182.0,5775.0,9911.0,2414.0,5.4
332,01,01059,2021-01-01,178.0,1285.0,,,,,910.0,,6160.0,9988.0,,5.8
333,01,01059,2021-02-01,89.0,402.0,,,,,948.0,,6227.0,10068.68145,,5.9
334,01,01059,2021-03-01,26.0,146.0,,,,,993.0,,6007.0,10066.3155082,,5.7
335,01,01059,2021-04-01,21.0,140.0,,,,,1006.0,,5868.0,10159.3503816,,5.5
336,01,01060,2019-01-01,,,,,,,2184.0,8664.0,6276.0,14589.0,2509.0,4.1
337,01,01060,2019-02-01,,,,,,,2441.0,8679.0,6180.0,14623.0,2543.0,4.1
338,01,01060,2019-03-01,,,93034.0,113055.0,,,2605.0,8610.0,6049.0,14622.0,2425.0,4.0
339,01,01060,2019-04-01,,,,,,,2763.0,8578.0,6056.0,14505.0,2399.0,4.0
340,01,01060,2019-05-01,,,,,,,2783.0,8647.0,6169.0,14384.0,2329.0,4.0
341,01,01060,2019-06-01,,,93031.0,113194.0,,,2841.0,8498.0,6104.0,14202.0,2321.0,4.0
342,01,01060,2019-07-01,,,,,,,2886.0,8677.0,6398.0,14164.0,2478.0,4.2
343,01,01060,2019-08-01,,,,,,,2849.0,8598.0,6363.0,13997.0,2368.0,4.1
344,01,01060,2019-09-01,,,94765.0,115318.0,,,2924.0,8449.0,6123.0,13941.0,2303.0,4.0
345,01,01060,2019-10-01,,,,,,,3030.0,8339.0,6179.0,13748.0,2313.0,4.0
346,01,01060,2019-11-01,,,,,,,2861.0,8289.0,6161.0,13753.0,2318.0,4.0
347,01,01060,2019-12-01,,,,,,,1606.0,8442.0,6367.0,13744.0,2464.0,4.1
348,01,01060,2020-01-01,3.0,100.0,,,9.0,264.0,1728.0,8764.0,6708.0,,2695.0,4.4
349,01,01060,2020-02-01,3.0,59.0,,,10.0,199.0,1973.0,8841.0,6732.0,13648.0,2749.0,4.4
350,01,01060,2020-03-01,164.0,2682.0,93606.0,114392.0,1033.0,5808.0,2151.0,8777.0,6574.0,13908.0,2720.0,4.3
351,01,01060,2020-04-01,2198.0,28665.0,,,1851.0,13041.0,1892.0,9458.0,7585.0,14313.0,3112.0,4.9
352,01,01060,2020-05-01,260.0,4105.0,,,1657.0,13499.0,1800.0,9768.0,7965.0,14502.0,3368.0,5.1
353,01,01060,2020-06-01,52.0,944.0,92449.0,113567.0,1249.0,10490.0,1882.0,9967.0,8199.0,14508.0,3441.0,5.3
354,01,01060,2020-07-01,34.0,526.0,,,993.0,8500.0,1997.0,10231.0,8457.0,14476.0,3682.0,5.5
355,01,01060,2020-08-01,32.0,513.0,,,875.0,7900.0,2059.0,10107.0,8330.0,14334.0,3635.0,5.4
356,01,01060,2020-09-01,21.0,429.0,94182.0,115410.0,805.0,7365.0,2098.0,9927.0,8122.0,14060.0,3575.0,5.2
357,01,01060,2020-10-01,12.0,209.0,,,752.0,5695.0,2144.0,9776.0,8042.0,13855.0,3452.0,5.2
358,01,01060,2020-11-01,171.0,1509.0,,,,,2237.0,9714.0,7824.0,13743.0,3372.0,5.0
359,01,01060,2020-12-01,182.0,1472.0,,,,,2214.0,9716.0,7790.0,13712.0,3484.0,5.0
360,01,01060,2021-01-01,244.0,2394.0,,,,,1513.0,,8124.0,13796.0,,5.2
361,01,01060,2021-02-01,125.0,1192.0,,,,,1634.0,,8241.0,14047.5529401,,5.3
362,01,01060,2021-03-01,46.0,468.0,,,,,1773.0,,8123.0,14234.3905136,,5.2
363,01,01060,2021-04-01,31.0,360.0,,,,,1897.0,,7976.0,14198.759456,,5.1
364,01,01061,2019-01-01,,,,,,,853.0,5640.0,3957.0,9559.0,1269.0,5.6
365,01,01061,2019-02-01,,,,,,,884.0,5639.0,3793.0,9607.0,1280.0,5.3
366,01,01061,2019-03-01,,,39310.0,51031.0,,,944.0,5631.0,3816.0,9589.0,1197.0,5.4
367,01,01061,2019-04-01,,,,,,,1083.0,5598.0,3663.0,9466.0,1098.0,5.1
368,01,01061,2019-05-01,,,,,,,1106.0,5606.0,3713.0,9360.0,1048.0,5.2
369,01,01061,2019-06-01,,,39381.0,51163.0,,,1091.0,5528.0,3600.0,9249.0,1046.0,5.0
370,01,01061,2019-07-01,,,,,,,1159.0,5514.0,3641.0,9257.0,1163.0,5.1
371,01,01061,2019-08-01,,,,,,,1188.0,5501.0,3689.0,9132.0,1113.0,5.1
372,01,01061,2019-09-01,,,40371.0,52269.0,,,1193.0,5325.0,3465.0,9055.0,1060.0,4.8
373,01,01061,2019-10-01,,,,,,,1143.0,5330.0,3545.0,9010.0,1054.0,4.9
374,01,01061,2019-11-01,,,,,,,1101.0,5279.0,3327.0,8936.0,1027.0,4.6
375,01,01061,2019-12-01,,,,,,,1052.0,5427.0,3402.0,8859.0,1112.0,4.7
376,01,01061,2020-01-01,0.0,0.0,,,5.0,12.0,906.0,5597.0,3670.0,,1235.0,5.1
377,01,01061,2020-02-01,0.0,0.0,,,3.0,4.0,1001.0,5593.0,3587.0,8706.0,1222.0,5.0
378,01,01061,2020-03-01,114.0,1281.0,40076.0,51875.0,415.0,1817.0,1060.0,5520.0,3580.0,8780.0,1194.0,5.0
379,01,01061,2020-04-01,871.0,7204.0,,,763.0,4007.0,998.0,5672.0,4189.0,8914.0,1354.0,5.8
380,01,01061,2020-05-01,96.0,784.0,,,642.0,3820.0,940.0,5837.0,4447.0,9001.0,1425.0,6.1
381,01,01061,2020-06-01,16.0,691.0,39922.0,51520.0,458.0,2888.0,923.0,5943.0,4521.0,9053.0,1419.0,6.3
382,01,01061,2020-07-01,10.0,56.0,,,346.0,2204.0,901.0,5974.0,4526.0,8941.0,1551.0,6.3
383,01,01061,2020-08-01,8.0,266.0,,,297.0,1686.0,909.0,5979.0,4536.0,8878.0,1527.0,6.3
384,01,01061,2020-09-01,9.0,52.0,40597.0,52468.0,254.0,1374.0,925.0,5830.0,4315.0,8719.0,1468.0,6.0
385,01,01061,2020-10-01,6.0,45.0,,,241.0,1252.0,941.0,5784.0,4277.0,8577.0,1443.0,5.9
386,01,01061,2020-11-01,82.0,576.0,,,,,972.0,5788.0,4230.0,8503.0,1452.0,5.8
387,01,01061,2020-12-01,113.0,1288.0,,,,,932.0,5818.0,4266.0,8471.0,1490.0,5.9
388,01,01061,2021-01-01,100.0,752.0,,,,,847.0,,4550.0,8514.0,,6.3
389,01,01061,2021-02-01,48.0,445.0,,,,,876.0,,4671.0,8504.114561,,6.5
390,01,01061,2021-03-01,60.0,381.0,,,,,929.0,,4572.0,8532.8513231,,6.3
391,01,01061,2021-04-01,6.0,94.0,,,,,1003.0,,4501.0,8579.2950369,,6.2
392,01,01062,2019-01-01,,,,,,,2101.0,5963.0,4115.0,10839.0,1856.0,3.2
393,01,01062,2019-02-01,,,,,,,2158.0,5935.0,4018.0,10846.0,1877.0,3.1
394,01,01062,2019-03-01,,,86562.0,95493.0,,,2172.0,5837.0,4006.0,10814.0,1800.0,3.1
395,01,01062,2019-04-01,,,,,,,2161.0,5756.0,3941.0,10747.0,1728.0,3.0
396,01,01062,2019-05-01,,,,,,,2241.0,5745.0,3974.0,10669.0,1659.0,3.0
397,01,01062,2019-06-01,,,86534.0,95504.0,,,2300.0,5725.0,3965.0,10592.0,1620.0,3.0
398,01,01062,2019-07-01,,,,,,,2314.0,5845.0,4131.0,10589.0,1794.0,3.1
399,01,01062,2019-08-01,,,,,,,2301.0,5709.0,4039.0,10504.0,1717.0,3.1
400,01,01062,2019-09-01,,,88097.0,97384.0,,,2328.0,5678.0,3926.0,10496.0,1662.0,3.0
401,01,01062,2019-10-01,,,,,,,2347.0,5701.0,3970.0,10391.0,1674.0,3.0
402,01,01062,2019-11-01,,,,,,,2286.0,5691.0,3891.0,10366.0,1708.0,3.0
403,01,01062,2019-12-01,,,,,,,2149.0,5773.0,4031.0,10388.0,1823.0,3.1
404,01,01062,2020-01-01,0.0,0.0,,,6.0,41.0,2133.0,6032.0,4380.0,,1969.0,3.3
405,01,01062,2020-02-01,4.0,58.0,,,5.0,42.0,2275.0,6016.0,4316.0,10336.0,1977.0,3.3
406,01,01062,2020-03-01,176.0,2063.0,87834.0,96945.0,965.0,5285.0,2219.0,5854.0,4136.0,10558.0,1892.0,3.2
407,01,01062,2020-04-01,2079.0,24805.0,,,1764.0,14158.0,2088.0,6426.0,4886.0,11022.0,2201.0,3.7
408,01,01062,2020-05-01,205.0,4541.0,,,1603.0,14388.0,1962.0,6737.0,5319.0,11152.0,2382.0,4.0
409,01,01062,2020-06-01,64.0,2114.0,87687.0,96252.0,1254.0,11558.0,1912.0,6829.0,5357.0,11208.0,2452.0,4.1
410,01,01062,2020-07-01,44.0,625.0,,,994.0,8182.0,1909.0,6982.0,5494.0,11133.0,2666.0,4.2
411,01,01062,2020-08-01,16.0,118.0,,,878.0,6463.0,2062.0,6994.0,5521.0,11047.0,2663.0,4.2
412,01,01062,2020-09-01,22.0,154.0,89262.0,97648.0,790.0,5588.0,2156.0,6859.0,5291.0,10893.0,2598.0,4.0
413,01,01062,2020-10-01,9.0,65.0,,,742.0,4728.0,2175.0,6794.0,5225.0,10586.0,2550.0,4.0
414,01,01062,2020-11-01,136.0,849.0,,,,,2149.0,6682.0,5065.0,10565.0,2487.0,3.8
415,01,01062,2020-12-01,125.0,1259.0,,,,,2004.0,6748.0,5106.0,10603.0,2514.0,3.9
416,01,01062,2021-01-01,227.0,2266.0,,,,,1879.0,,5448.0,10699.0,,4.1
417,01,01062,2021-02-01,188.0,2672.0,,,,,1851.0,,5488.0,10744.9894487,,4.2
418,01,01062,2021-03-01,62.0,458.0,,,,,1835.0,,5317.0,10756.412684,,4.0
419,01,01062,2021-04-01,18.0,182.0,,,,,1877.0,,5078.0,10605.4028278,,3.9
420,02,02000,2019-01-01,,,,,,,16956.0,92862.0,65852.0,180661.0,20505.0,6.3
421,02,02000,2019-02-01,,,,,,,17459.0,93227.0,64924.0,180787.0,20608.0,6.2
422,02,02000,2019-03-01,,,994459.0,765275.0,,,17419.0,92077.0,63477.0,180955.0,19928.0,6.1
423,02,02000,2019-04-01,,,,,,,17224.0,92195.0,62755.0,180452.0,19624.0,6.0
424,02,02000,2019-05-01,,,,,,,17029.0,93805.0,64672.0,179809.0,19188.0,6.1
425,02,02000,2019-06-01,,,996031.0,768571.0,,,16865.0,93424.0,64691.0,179108.0,19489.0,6.1
426,02,02000,2019-07-01,,,,,,,16102.0,94761.0,67327.0,178475.0,20827.0,6.3
427,02,02000,2019-08-01,,,,,,,15977.0,93900.0,66673.0,177119.0,19916.0,6.3
428,02,02000,2019-09-01,,,1013802.0,782466.0,,,15537.0,93169.0,64593.0,175937.0,19510.0,6.1
429,02,02000,2019-10-01,,,,,,,15137.0,93009.0,64377.0,174697.0,19337.0,6.1
430,02,02000,2019-11-01,,,,,,,15021.0,92921.0,63874.0,173820.0,19328.0,6.0
431,02,02000,2019-12-01,,,,,,,12077.0,93016.0,64075.0,173276.0,19712.0,6.0
432,02,02000,2020-01-01,3.0,79.0,,,29.0,383.0,11165.0,95715.0,68161.0,,21490.0,6.4
433,02,02000,2020-02-01,27.0,342.0,,,38.0,556.0,11753.0,96168.0,67710.0,173859.0,21540.0,6.4
434,02,02000,2020-03-01,1255.0,27196.0,1013760.0,783281.0,10049.0,88217.0,11829.0,94928.0,66533.0,177032.0,21318.0,6.3
435,02,02000,2020-04-01,19241.0,271104.0,,,17235.0,204126.0,10212.0,102306.0,77518.0,185815.0,25604.0,7.3
436,02,02000,2020-05-01,2585.0,53729.0,,,16060.0,194360.0,9312.0,107476.0,84426.0,189880.0,28400.0,7.9
437,02,02000,2020-06-01,808.0,12557.0,997534.0,769095.0,13057.0,160249.0,9135.0,110109.0,87775.0,191192.0,30185.0,8.2
438,02,02000,2020-07-01,228.0,4366.0,,,10831.0,116014.0,9121.0,113097.0,91140.0,190401.0,32866.0,8.5
439,02,02000,2020-08-01,481.0,6232.0,,,9509.0,101406.0,9074.0,112313.0,89807.0,188975.0,32988.0,8.4
440,02,02000,2020-09-01,91.0,914.0,1010164.0,780298.0,8514.0,90359.0,9361.0,109623.0,85591.0,185716.0,31962.0,8.0
441,02,02000,2020-10-01,179.0,1714.0,,,8077.0,83459.0,9606.0,109064.0,84131.0,182296.0,31261.0,7.9
442,02,02000,2020-11-01,1335.0,15512.0,,,,,9831.0,108734.0,82969.0,182233.0,30630.0,7.7
443,02,02000,2020-12-01,1266.0,9064.0,,,,,9423.0,108289.0,82359.0,182967.0,30509.0,7.7
444,02,02000,2021-01-01,1478.0,17113.0,,,,,8982.0,,86933.0,184609.0,,8.1
445,02,02000,2021-02-01,1668.0,16354.0,,,,,9132.0,,86962.0,186773.0779542,,8.1
446,02,02000,2021-03-01,707.0,6303.0,,,,,9355.0,,86117.0,188151.9478171,,8.0
447,02,02000,2021-04-01,267.0,1680.0,,,,,9703.0,,85780.0,188316.3207144,,8.0
448,03,03101,2019-01-01,,,,,,,2529.0,9938.0,7336.0,17315.0,2094.0,5.3
449,03,03101,2019-02-01,,,,,,,2626.0,10086.0,7251.0,17353.0,2151.0,5.2
450,03,03101,2019-03-01,,,132103.0,102266.0,,,2657.0,9922.0,6973.0,17405.0,2005.0,5.0
451,03,03101,2019-04-01,,,,,,,2623.0,9819.0,6860.0,17387.0,1898.0,4.9
452,03,03101,2019-05-01,,,,,,,2557.0,9888.0,6826.0,17349.0,1834.0,4.9
453,03,03101,2019-06-01,,,132230.0,102797.0,,,2614.0,9809.0,6699.0,17328.0,1866.0,4.8
454,03,03101,2019-07-01,,,,,,,2674.0,9984.0,7059.0,17229.0,2069.0,5.0
455,03,03101,2019-08-01,,,,,,,2837.0,9930.0,7111.0,17183.0,2054.0,5.1
456,03,03101,2019-09-01,,,134319.0,104132.0,,,2924.0,9847.0,6776.0,16987.0,1918.0,4.8
457,03,03101,2019-10-01,,,,,,,2889.0,9786.0,6629.0,16957.0,1827.0,4.7
458,03,03101,2019-11-01,,,,,,,2964.0,9575.0,6324.0,16908.0,1822.0,4.5
459,03,03101,2019-12-01,,,,,,,2926.0,9606.0,6334.0,16683.0,1875.0,4.5
460,03,03101,2020-01-01,0.0,0.0,,,4.0,31.0,2815.0,9886.0,6731.0,,2095.0,4.8
461,03,03101,2020-02-01,4.0,28.0,,,9.0,63.0,3028.0,9847.0,6567.0,16610.0,2126.0,4.7
462,03,03101,2020-03-01,352.0,5540.0,133077.0,103629.0,1203.0,13145.0,3039.0,9739.0,6394.0,16823.0,2066.0,4.6
463,03,03101,2020-04-01,2277.0,37858.0,,,2049.0,25315.0,2613.0,10169.0,7420.0,17315.0,2374.0,5.3
464,03,03101,2020-05-01,214.0,3898.0,,,1810.0,22080.0,2243.0,10447.0,7801.0,17672.0,2562.0,5.5
465,03,03101,2020-06-01,79.0,905.0,131379.0,102546.0,1387.0,15471.0,1971.0,10707.0,7983.0,17798.0,2660.0,5.6
466,03,03101,2020-07-01,28.0,406.0,,,1114.0,9283.0,2136.0,10891.0,8131.0,17765.0,2832.0,5.8
467,03,03101,2020-08-01,42.0,676.0,,,947.0,6911.0,2310.0,11083.0,8499.0,17742.0,3036.0,6.0
468,03,03101,2020-09-01,28.0,199.0,132982.0,103433.0,865.0,6479.0,2347.0,10790.0,7990.0,17569.0,2820.0,5.7
469,03,03101,2020-10-01,28.0,258.0,,,809.0,5937.0,2535.0,10749.0,7924.0,17363.0,2675.0,5.6
470,03,03101,2020-11-01,215.0,1881.0,,,,,2712.0,10582.0,7666.0,17261.0,2555.0,5.4
471,03,03101,2020-12-01,165.0,2074.0,,,,,2600.0,10531.0,7654.0,17167.0,2607.0,5.4
472,03,03101,2021-01-01,278.0,2283.0,,,,,2502.0,,8081.0,17292.0,,5.7
473,03,03101,2021-02-01,244.0,3961.0,,,,,2582.0,,8036.0,17371.7272126,,5.7
474,03,03101,2021-03-01,35.0,347.0,,,,,2757.0,,7784.0,17461.7233671,,5.5
475,03,03101,2021-04-01,27.0,204.0,,,,,2723.0,,7711.0,17340.2827216,,5.5
476,03,03102,2019-01-01,,,,,,,666.0,7070.0,4952.0,13868.0,1012.0,9.1
477,03,03102,2019-02-01,,,,,,,632.0,7217.0,5032.0,13895.0,1082.0,9.3
478,03,03102,2019-03-01,,,48333.0,38867.0,,,638.0,7100.0,4903.0,14000.0,1024.0,9.0
479,03,03102,2019-04-01,,,,,,,671.0,7043.0,4803.0,13915.0,922.0,8.9
480,03,03102,2019-05-01,,,,,,,645.0,7033.0,4786.0,13874.0,884.0,8.8
481,03,03102,2019-06-01,,,48611.0,39019.0,,,688.0,6876.0,4764.0,13838.0,887.0,8.8
482,03,03102,2019-07-01,,,,,,,696.0,6831.0,4778.0,13698.0,931.0,8.8
483,03,03102,2019-08-01,,,,,,,704.0,6821.0,4906.0,13614.0,903.0,9.0
484,03,03102,2019-09-01,,,49198.0,39810.0,,,669.0,6757.0,4641.0,13557.0,859.0,8.6
485,03,03102,2019-10-01,,,,,,,670.0,6684.0,4602.0,13493.0,850.0,8.5
486,03,03102,2019-11-01,,,,,,,623.0,6619.0,4520.0,13496.0,840.0,8.3
487,03,03102,2019-12-01,,,,,,,631.0,6637.0,4552.0,13482.0,928.0,8.4
488,03,03102,2020-01-01,0.0,0.0,,,7.0,149.0,609.0,6886.0,4835.0,,1064.0,8.9
489,03,03102,2020-02-01,0.0,0.0,,,5.0,48.0,583.0,7002.0,4886.0,13473.0,1093.0,9.0
490,03,03102,2020-03-01,98.0,1072.0,48349.0,39143.0,328.0,7404.0,547.0,6856.0,4795.0,13520.0,1109.0,8.8
491,03,03102,2020-04-01,657.0,15728.0,,,555.0,12248.0,472.0,7093.0,5360.0,13673.0,1176.0,9.9
492,03,03102,2020-05-01,80.0,6081.0,,,480.0,17374.0,413.0,7244.0,5699.0,13821.0,1266.0,10.5
493,03,03102,2020-06-01,64.0,1965.0,47962.0,38579.0,374.0,13630.0,425.0,7337.0,5745.0,13795.0,1319.0,10.6
494,03,03102,2020-07-01,20.0,1471.0,,,285.0,8417.0,437.0,7387.0,5800.0,13686.0,1399.0,10.7
495,03,03102,2020-08-01,10.0,324.0,,,240.0,5412.0,469.0,7357.0,5913.0,13555.0,1491.0,10.9
496,03,03102,2020-09-01,0.0,0.0,48503.0,39337.0,230.0,3422.0,489.0,7256.0,5758.0,13472.0,1383.0,10.6
